526,"Falcon Idol","猎鹰偶像",text.ini,12,12,5301000
527,"Cleria Ring","Cleria戒指",text.ini,12,12,5301040
528,"Volume Mesa","体积台面",text.ini,12,12,5301132
529,"Volume Fact","体积事实",text.ini,12,12,5301160
530,"Black Pearl","黑珍珠",text.ini,12,12,5301404
531,"Stone Shoes","石鞋",text.ini,12,12,5301488
532,"Smoked Meat","烟熏肉",text.ini,12,12,5301600
533,"Priest Mesa","普里斯特梅萨",text.ini,12,12,5305812
534,"Priest Fact","牧师事实",text.ini,12,12,5305840
535,"Leonor Rall","莱奥诺尔·拉尔",text.ini,12,12,5305884
536,"Where am I?","我在哪儿？",text.ini,12,12,5310852
537,"Now loading","现在正在加载",text.ini,12,12,5310900
538,"Rex's House","Rex的房子",text.ini,12,12,5311256
539,"Cloaksworth","克洛克斯沃思",text.ini,12,12,5314232
540,"Globberfoot","格罗伯富特",text.ini,12,12,5314376
541,"Healthshake","健康奶昔",text.ini,12,12,5314472
542,"Wilwilliana","威威利亚纳",text.ini,12,12,5314968
543,"Eightkeepah","八记",text.ini,12,12,5315196
544,"Inquisitive","好奇",text.ini,12,12,5315444
545,"Hot-blooded","热血",text.ini,12,12,5315528
546,"Short-fused","短熔的",text.ini,12,12,5315572
547,"Egomaniacal","利己",text.ini,12,12,5315636
548,"Super-sulky","超级生气",text.ini,12,12,5315736
549,"Far-sighted","有远见",text.ini,12,12,5315796
550,"Deep-voiced","声音低沉",text.ini,12,12,5315828
551,"Germophobic","洁癖",text.ini,12,12,5315876
552,"Skull Power","骷髅力量",text.ini,12,12,5316116
553,"Belligerent","好战",text.ini,12,12,5316212
554,"Open-minded","豁达",text.ini,12,12,5316244
555,"Unpromising","没出息",text.ini,12,12,5316460
556,"Annihilator","零化子",text.ini,12,12,5316504
557,"Slaughterer","杀戮者",text.ini,12,12,5316568
558,"Big-hearted","洒脱",text.ini,12,12,5316656
559,"Rule-dodger","违规者",text.ini,12,12,5316668
560,"Experienced","经历",text.ini,12,12,5316680
561,"Abscondable","可潜逃的",text.ini,12,12,5317048
562,"Nightmarish","噩梦般",text.ini,12,12,5317236
563,"Bloodpriest","血祭",text.ini,12,12,5317296
564,"Confounding","混杂",text.ini,12,12,5317348
565,"Foul-minded","思想肮脏",text.ini,12,12,5317436
566,"Silhouetted","剪影",text.ini,12,12,5317448
567,"Silly-willy","胆小鬼",text.ini,12,12,5317460
568,"Once-lovely","曾经可爱的",text.ini,12,12,5317628
569,"Half-busted","半破产",text.ini,12,12,5317864
570,"Hunka Hunka","Hunka Hunka",text.ini,12,12,5317952
571,"Grim Reaper","死神",text.ini,12,12,5317996
572,"Love Jester","爱情小丑",text.ini,12,12,5318096
573,"Love Hunter","婚恋猎头",text.ini,12,12,5318144
574,"EXP Display","EXP显示",text.ini,12,12,5330032
575,"TIME ATTACK","时间攻击",text.ini,12,12,5332196
576,"Mascot: Nash","吉祥物：纳什",text.ini,13,12,5295496
577,"Mascot: Muto","吉祥物：武藤",text.ini,13,12,5295512
578,"Mascot: Faye","吉祥物：Faye",text.ini,13,12,5295528
579,"Mascot: Gene","吉祥物：基因",text.ini,13,12,5295932
580,"Mascot: Dogi","吉祥物：Dogi",text.ini,13,12,5296624
581,"In Situ Tarf","现场塔夫",text.ini,13,12,5297380
582,"Safety Charm","安全护身符",text.ini,13,12,5297396
583,"Health Charm","健康魅力",text.ini,13,12,5297440
584,"Mascot: Colt","吉祥物：柯尔特",text.ini,13,12,5297860
585,"Mascot: Tita","吉祥物：Tita",text.ini,13,12,5297876
586,"Mascot: Andy","吉祥物：安迪",text.ini,13,12,5297892
587,"Mascot: Beth","吉祥物：贝丝",text.ini,13,12,5298008
588,"Mascot: Jade","吉祥物：翡翠",text.ini,13,12,5298136
589,"Mascot: Gila","吉祥物：Gila",text.ini,13,12,5298168
590,"Mascot: Noit","吉祥物：Noit",text.ini,13,12,5298184
591,"Mascot: Neal","吉祥物：尼尔",text.ini,13,12,5298200
592,"Mascot: Kris","吉祥物：克里斯",text.ini,13,12,5298304
593,"Mascot: Elle","吉祥物：Elle",text.ini,13,12,5298336
594,"Mascot: Ruba","吉祥物：Ruba",text.ini,13,12,5298352
595,"Mascot: Regg","吉祥物：Regg",text.ini,13,12,5298400
596,"Mascot: Sada","吉祥物：佐田",text.ini,13,12,5298432
597,"Mascot: Kyle","吉祥物：凯尔",text.ini,13,12,5298460
598,"Mascot: Tarf","吉祥物：Tarf",text.ini,13,12,5298536
599,"Mascot: Reah","吉祥物：Reah",text.ini,13,12,5298668
600,"Mascot: Fred","吉祥物：Fred",text.ini,13,12,5298684
601,"Mascot: Rafa","吉祥物：Rafa",text.ini,13,12,5298732
602,"Mascot: Kate","吉祥物：凯特",text.ini,13,12,5298812
603,"Mascot: Jill","吉祥物：吉尔",text.ini,13,12,5298844
604,"Mascot: Frau","吉祥物：Frau",text.ini,13,12,5298876
605,"Mascot: Tess","吉祥物：苔丝",text.ini,13,12,5298956
606,"Mascot: Tran","吉祥物：Tran",text.ini,13,12,5298972
607,"Mascot: Lucy","吉祥物：露西",text.ini,13,12,5298988
608,"Mascot: Theo","吉祥物：Theo",text.ini,13,12,5299004
609,"Mascot: Esca","吉祥物：Esca",text.ini,13,12,5299020
610,"Mascot: Polo","吉祥物：Polo",text.ini,13,12,5299036
611,"Battle Sword","仗剑",text.ini,13,12,5300688
612,"Hyper Cutter","超级切割机",text.ini,13,12,5300704
613,"Cleria Sword","克莱里亚之剑",text.ini,13,12,5300736
614,"Large Shield","大盾",text.ini,13,12,5300752
615,"Small Shield","小盾",text.ini,13,12,5300768
616,"Breast Plate","胸板",text.ini,13,12,5300852
617,"Battle Armor","斗铠",text.ini,13,12,5300868
618,"Cleria Armor","克莱里亚盔甲",text.ini,13,12,5300904
619,"Return Magic","魔法归来",text.ini,13,12,5300920
620,"Shield Magic","盾牌魔法",text.ini,13,12,5300984
621,"Ring of Ease","轻松之戒",text.ini,13,12,5301024
622,"Volume Hadal","体积Hadal",text.ini,13,12,5301052
623,"Goddess Ring","女神戒指",text.ini,13,12,5301068
624,"Volume Tovah","卷托瓦",text.ini,13,12,5301100
625,"Volume Gemma","体积Gemma",text.ini,13,12,5301116
626,"Gold Pendant","金吊坠",text.ini,13,12,5301284
627,"Marle Flower","马尔花",text.ini,13,12,5301532
628,"Cruberry Pie","克鲁伯里派",text.ini,13,12,5301612
629,"Dyphthelloid","类双腔菌",text.ini,13,12,5302068
630,"Priest Tovah","托瓦神父",text.ini,13,12,5305796
631,"Priest Hadal","哈达尔神父",text.ini,13,12,5305824
632,"Priest Gemma","杰玛神父",text.ini,13,12,5305852
633,"Nurse Sarina","护士Sarina",text.ini,13,12,5305904
634,"Shield burst","护盾爆裂",text.ini,13,12,5310200
635,"Gila's House","吉拉之家",text.ini,13,12,5310912
636,"Pigeon House","鸽笼",text.ini,13,12,5311028
637,"Tomb of Mesa","梅萨墓",text.ini,13,12,5311112
638,"Tomb of Fact","事实之墓",text.ini,13,12,5311144
639,"Tarf's House","Tarf的房子",text.ini,13,12,5311176
640,"Noit's House","Noit's House",text.ini,13,12,5311208
641,"Fred's House","弗雷德的家",text.ini,13,12,5311224
642,"Ancient Well","古井",text.ini,13,12,5311268
643,"Regg's House","Regg的房子",text.ini,13,12,5311284
644,"Chuckachucka","查卡卡卡",text.ini,13,12,5313616
645,"Bellablaster","贝拉拉斯特",text.ini,13,12,5314352
646,"Maintenancio","曼特南西奥",text.ini,13,12,5314388
647,"Ittyknuckles","小关节",text.ini,13,12,5314500
648,"Moo-munchin'","Moo-munchin'",text.ini,13,12,5315340
649,"Crop-ruinin'","农作物毁灭",text.ini,13,12,5315356
650,"Cold-blooded","冷血",text.ini,13,12,5315556
651,"Night-walker","夜行者",text.ini,13,12,5315696
652,"Karaoke Lord","Karlovan Lord",text.ini,13,12,5315860
653,"Convalescent","疗养",text.ini,13,12,5315908
654,"Lion-in-wait","狮子在等待",text.ini,13,12,5316028
655,"Ready-to-die","准备死亡",text.ini,13,12,5316296
656,"Vainglorious","虚荣",text.ini,13,12,5316312
657,"Reminderator","提醒器",text.ini,13,12,5316692
658,"Bloodstained","血迹斑斑",text.ini,13,12,5316792
659,"Unscrupulous","无良",text.ini,13,12,5316808
660,"Underworlder","地下水",text.ini,13,12,5317264
661,"Fallen Angel","堕落天使",text.ini,13,12,5317280
662,"Witch Doctor","巫医",text.ini,13,12,5317360
663,"Dang-blasted","危险的",text.ini,13,12,5317376
664,"Blackhearted","黑心",text.ini,13,12,5317420
665,"Thick-headed","厚头",text.ini,13,12,5317472
666,"Soggy Sailor","湿淋淋的水手",text.ini,13,12,5317488
667,"Cricket-nest","蟋蟀窝",text.ini,13,12,5317820
668,"Falling-down","下落",text.ini,13,12,5317900
669,"LavaBkServer","LavaBkServer",text.ini,13,12,5321600
670,"Adol Visible","可见光",text.ini,13,12,5330056
671,"Artwork Type","艺术品类型",text.ini,13,12,5330080
672,"Bill the Duck","鸭子比尔",text.ini,14,12,5196932
673,"Mascot: Darie","吉祥物：达丽",text.ini,14,12,5295480
674,"Mascot: Tolpi","吉祥物：托尔皮",text.ini,14,12,5295680
675,"Mascot: Carly","吉祥物：Carly",text.ini,14,12,5295728
676,"Mascot: Neeli","吉祥物：Neeli",text.ini,14,12,5295764
677,"Mascot: Swoff","吉祥物：Swoff",text.ini,14,12,5295844
678,"Mascot: Topus","吉祥物：Topus",text.ini,14,12,5295948
679,"Mascot: Dirga","吉祥物：迪尔加",text.ini,14,12,5295964
680,"Success Charm","成功魅力",text.ini,14,12,5297424
681,"I Heart Zalem","我爱塞勒姆",text.ini,14,12,5297688
682,"Swooned Feena","Swooned Feena",text.ini,14,12,5297752
683,"Mascot: Brody","吉祥物：布罗迪",text.ini,14,12,5297908
684,"Mascot: Oseam","吉祥物：Oseam",text.ini,14,12,5297992
685,"Mascot: Bohtz","吉祥物：博茨",text.ini,14,12,5298040
686,"Mascot: Lazlo","吉祥物：Lazlo",text.ini,14,12,5298120
687,"Mascot: Guido","吉祥物：圭多",text.ini,14,12,5298152
688,"Mascot: Banoa","吉祥物：Banoa",text.ini,14,12,5298240
689,"Mascot: Astal","吉祥物：Astal",text.ini,14,12,5298272
690,"Mascot: Leggs","吉祥物：Leggs",text.ini,14,12,5298288
691,"Mascot: Ceres","吉祥物：谷神星",text.ini,14,12,5298320
692,"Mascot: Karen","吉祥物：凯伦",text.ini,14,12,5298368
693,"Mascot: Hadat","吉祥物：Hadat",text.ini,14,12,5298384
694,"Mascot: Zalem","吉祥物：Zalem",text.ini,14,12,5298416
695,"Mascot: Boris","吉祥物：鲍里斯",text.ini,14,12,5298476
696,"Mascot: Favre","吉祥物：法弗尔",text.ini,14,12,5298504
697,"Mascot: Lilia","吉祥物：Lilia",text.ini,14,12,5298520
698,"Mascot: Gorto","吉祥物：Gorto",text.ini,14,12,5298552
699,"Mascot: Keith","吉祥物：Keith",text.ini,14,12,5298568
700,"Mascot: Maria","吉祥物：玛丽亚",text.ini,14,12,5298584
701,"Mascot: Goban","吉祥物：Goban",text.ini,14,12,5298620
702,"Mascot: Meryl","吉祥物：梅丽尔",text.ini,14,12,5298636
703,"Mascot: Feena","吉祥物：费纳",text.ini,14,12,5298652
704,"Mascot: Frith","吉祥物：Frith",text.ini,14,12,5298828
705,"Mascot: Reise","吉祥物：Reise",text.ini,14,12,5298860
706,"Mascot: Lloyd","吉祥物：劳埃德",text.ini,14,12,5298892
707,"Mascot: Blitz","吉祥物：闪电",text.ini,14,12,5298908
708,"Mascot: Tanya","吉祥物：谭雅",text.ini,14,12,5298940
709,"Mascot: Ischt","吉祥物：伊施特",text.ini,14,12,5299052
710,"Mascot: Kasim","吉祥物：Kasim",text.ini,14,12,5299068
711,"Wooden Shield","木盾",text.ini,14,12,5300720
712,"Battle Shield","战盾",text.ini,14,12,5300784
713,"Cleria Shield","克莱里亚盾",text.ini,14,12,5300824
714,"Volume Dabbie","体积达比",text.ini,14,12,5301084
715,"Blizzard Bulb","暴雪灯泡",text.ini,14,12,5301212
716,"Floodgate Key","闸门钥匙",text.ini,14,12,5301248
717,"Dreaming Idol","梦幻偶像",text.ini,14,12,5301424
718,"Priest Dabbie","牧师达比",text.ini,14,12,5305780
719,"Elder Cornell","康奈尔长老",text.ini,14,12,5305940
720,"Lilia's House","Lilia的家",text.ini,14,12,5309332
721,"Hadat's House","Hadat's House",text.ini,14,12,5309388
722,"Lance Village","兰斯村",text.ini,14,12,5310884
723,"Bohtz's House","Bohtz的房子",text.ini,14,12,5310948
724,"Lazlo's House","Lazlo的房子",text.ini,14,12,5310964
725,"Astal's House","Astal的房子",text.ini,14,12,5310980
726,"Brody's House","Brody的房子",text.ini,14,12,5310996
727,"Tomb of Tovah","托瓦墓",text.ini,14,12,5311080
728,"Tomb of Hadal","Hadal墓",text.ini,14,12,5311096
729,"Tomb of Gemma","杰玛墓",text.ini,14,12,5311160
730,"Ramia Village","拉米亚村",text.ini,14,12,5311240
731,"Maria's House","玛丽亚的家",text.ini,14,12,5311300
732,"Blitz's House","Blitz之家",text.ini,14,12,5311344
733,"Gorto's House","Gorto的房子",text.ini,14,12,5311376
734,"Veggie-lovin'","素食主义者",text.ini,14,12,5315312
735,"Puppy-scented","小狗味的",text.ini,14,12,5315372
736,"Grave-robbin'","盗墓",text.ini,14,12,5315388
737,"Hyper-kinetic","运动过度",text.ini,14,12,5315584
738,"Swim Champion","游泳冠军",text.ini,14,12,5315620
739,"Self-centered","自我中心",text.ini,14,12,5315948
740,"Family-minded","顾家的",text.ini,14,12,5316012
741,"Death-dealing","人死命",text.ini,14,12,5316180
742,"Directionless","无方向",text.ini,14,12,5316368
743,"King-crushing","弑君",text.ini,14,12,5316428
744,"Supreme Ruler","最高统治者",text.ini,14,12,5317060
745,"Chaos-bringer","混沌带来者",text.ini,14,12,5317212
746,"Dark Disciple","黑暗之光",text.ini,14,12,5317248
747,"Once-gorgeous","曾经的华丽",text.ini,14,12,5317640
748,"Once-handsome","曾经英俊的",text.ini,14,12,5317668
749,"Cartilaginian","软骨的",text.ini,14,12,5317768
750,"Badoom Badoom","Badoom Badoom",text.ini,14,12,5317884
751,"Ruinous Angel","毁灭天使",text.ini,14,12,5317980
752,"Murderomatron","杀人魔",text.ini,14,12,5318128
753,"Untrustworthy","失信",text.ini,14,12,5318156
754,"Psycho-puppet","精神木偶",text.ini,14,12,5318172
755,"Hungry Hungry","饿饿",text.ini,14,12,5318248
756,"Diary MemSave","日志MemSave",text.ini,14,12,5318864
757,"SkiLoadObject","SkiLoadObject",text.ini,14,12,5329616
758,"Img:TitleWork","Img：TitleWork",text.ini,14,12,5329632
759,"Blood Effects","血液效应",text.ini,14,12,5330016
760,"Monster Stats","怪物统计",text.ini,14,12,5330096
761,"To Next Level","距离下一级还",text.ini,14,12,5330216
762,"8-Directional","8-方向性",text.ini,14,12,5330400
763,"Select Mascot","选择吉祥物",text.ini,14,12,5330640
764,"Mascot: Rimera","吉祥物：Rimera",text.ini,15,12,5295544
765,"Mascot: Chrace","吉祥物：Chrace",text.ini,15,12,5295560
766,"Mascot: Puroid","吉祥物：Puroid",text.ini,15,12,5295696
767,"Mascot: Eggnid","吉祥物：Eggnid",text.ini,15,12,5295796
768,"Mascot: Onuman","吉祥物：大沼人",text.ini,15,12,5295880
769,"Mascot: Baocar","吉祥物：宝车",text.ini,15,12,5296012
770,"Mascot: Bearot","吉祥物：熊",text.ini,15,12,5296080
771,"Mascot: Trover","吉祥物：特罗弗",text.ini,15,12,5296132
772,"Mascot: Godrup","吉祥物：Godrup",text.ini,15,12,5296148
773,"Mascot: Delpus","吉祥物：Delpus",text.ini,15,12,5296164
774,"Mascot: Gearot","吉祥物：齿轮",text.ini,15,12,5296268
775,"Mascot: Zearot","吉祥物：Zearot",text.ini,15,12,5296340
776,"Tasty Rodentia","美味的啮齿动物",text.ini,15,12,5297736
777,"Priestess Reah","饰Priestess Reah",text.ini,15,12,5297784
778,"Mascot: Larsen","吉祥物：拉森",text.ini,15,12,5297944
779,"Mascot: Marina","吉祥物：玛丽娜",text.ini,15,12,5297960
780,"Mascot: Carson","吉祥物：卡森",text.ini,15,12,5298700
781,"Mascot: Sheila","吉祥物：希拉",text.ini,15,12,5298776
782,"Mascot: Paulie","吉祥物：保利",text.ini,15,12,5298924
783,"Mascot: Flonne","吉祥物：Flonne",text.ini,15,12,5299084
784,"Ancient Tablet","古碑",text.ini,15,12,5301144
785,"Silver Pendant","银坠子",text.ini,15,12,5301300
786,"Banoa's Letter","Banoa的信",text.ini,15,12,5301460
787,"Celceta Flower","塞尔切塔花",text.ini,15,12,5301572
788,"Guido's Armory","Guido的军械库",text.ini,15,12,5309372
789,"Rasteenie Mine","拉斯蒂尼矿",text.ini,15,12,5310520
790,"Tomb of Dabbie","达比之墓",text.ini,15,12,5311128
791,"Colony of Lava","熔岩殖民地",text.ini,15,12,5311192
792,"Deserted House","废弃的房子",text.ini,15,12,5311316
793,"Gaytkeepah Jr.","小盖特基帕",text.ini,15,12,5315080
794,"Gaytkeepah 007","盖特基帕007",text.ini,15,12,5315208
795,"Unprofessional","不专业",text.ini,15,12,5315964
796,"Murder-machine","杀人机器",text.ini,15,12,5316164
797,"Wild and Crazy","野生和疯狂",text.ini,15,12,5316328
798,"Dearly Beloved","心爱的",text.ini,15,12,5316708
799,"Foggy-bottomed","雾底的",text.ini,15,12,5316852
800,"Free-the-beast","释放野兽",text.ini,15,12,5317160
801,"Darned-to-heck","该死的",text.ini,15,12,5317392
802,"Straight-laced","刻板",text.ini,15,12,5317536
803,"Grave-traveler","坟墓旅行者",text.ini,15,12,5317612
804,"Corroded Angel","腐蚀天使",text.ini,15,12,5318032
805,"Mascot: Godaago","吉祥物：Godaago",text.ini,16,12,5295596
806,"Mascot: Gnometh","吉祥物：Gnometh",text.ini,16,12,5295632
807,"Mascot: Zolgell","吉祥物：Zolgell",text.ini,16,12,5295648
808,"Mascot: Ripplet","吉祥物：瑞波",text.ini,16,12,5295664
809,"Mascot: K'nocks","吉祥物：K'nocks",text.ini,16,12,5295712
810,"Mascot: Gercard","吉祥物：Gercard",text.ini,16,12,5295780
811,"Mascot: Galgata","吉祥物：加尔加塔",text.ini,16,12,5295812
812,"Mascot: Gworter","吉祥物：Gworter",text.ini,16,12,5295828
813,"Mascot: Scollun","吉祥物：Scollun",text.ini,16,12,5295896
814,"Mascot: Magnute","吉祥物：Magnute",text.ini,16,12,5295980
815,"Mascot: Ashveil","吉祥物：Ashveil",text.ini,16,12,5295996
816,"Mascot: Nashzar","吉祥物：Nashzar",text.ini,16,12,5296028
817,"Mascot: Nustarl","吉祥物：努斯塔尔",text.ini,16,12,5296064
818,"Mascot: Allomod","吉祥物：Allomod",text.ini,16,12,5296116
819,"Mascot: Ceabith","吉祥物：Ceabith",text.ini,16,12,5296284
820,"Troubadour Reah","游吟诗人",text.ini,16,12,5297528
821,"Priestess Lilia","女祭司莉莉娅",text.ini,16,12,5297648
822,"Priestess Feena","女祭司费娜",text.ini,16,12,5297768
823,"Mascot: Saffron","吉祥物：藏红花",text.ini,16,12,5297976
824,"Mascot: Lucille","吉祥物：露西尔",text.ini,16,12,5298024
825,"Mascot: Natasha","吉祥物：娜塔莎",text.ini,16,12,5298256
826,"Mascot: Natalie","吉祥物：娜塔莉",text.ini,16,12,5298716
827,"Mascot: Chelnie","吉祥物：Chelnie",text.ini,16,12,5298760
828,"Rod of Divinity","神性之杖",text.ini,16,12,5301184
829,"Bestiary Potion","动物传说药剂",text.ini,16,12,5301652
830,"Lv.%s Swordsman","Lv.%剑侠",text.ini,16,12,5306972
831,"Jade's Oddities","Jade的古怪",text.ini,16,12,5309356
832,"Gila's Basement","吉拉的地下室",text.ini,16,12,5311012
833,"Moondoria Field","Moondoria球场",text.ini,16,12,5311064
834,"Shrine Entrance","神社入口",text.ini,16,12,5311360
835,"Mostly Harmless","Mostly Harmless",text.ini,16,12,5315428
836,"Sticky-fingered","手指不灵活的",text.ini,16,12,5315468
837,"Goddess-fearing","敬神的",text.ini,16,12,5316444
838,"Career Criminal","职业罪犯",text.ini,16,12,5316596
839,"Vicissitudinary","主教座堂",text.ini,16,12,5316824
840,"Hopelessly Lost","无可救药地迷失",text.ini,16,12,5316896
841,"White Lightnin'","白色闪电",text.ini,16,12,5316976
842,"Sturm und Drang","Sturm und Drang",text.ini,16,12,5316992
843,"Desperate Angel","绝望天使",text.ini,16,12,5317964
844,"Sleepless Angel","不眠天使",text.ini,16,12,5318008
845,"Normal Movement","正常运动",text.ini,16,12,5330328
846,"A Legend Is Born","第一千一百一十一章传奇诞生",text.ini,17,12,5196872
847,"Personal Trainer","私人教练",text.ini,17,12,5197116
848,"Mascot: Cauction","吉祥物：高加索",text.ini,17,12,5295576
849,"Mascot: Warrizor","吉祥物：吉祥物",text.ini,17,12,5295612
850,"Mascot: El Endes","吉祥物：El Endes",text.ini,17,12,5296044
851,"Mascot: Forkless","吉祥物：无叉",text.ini,17,12,5296228
852,"Mascot: Charront","吉祥物：Charront",text.ini,17,12,5296300
853,"Mascot: Valkyria","吉祥物：女武神",text.ini,17,12,5296320
854,"Mascot: Zavanite","吉祥物：Zavanite",text.ini,17,12,5296356
855,"Mascot: Duckling","吉祥物：小鸭子",text.ini,17,12,5296852
856,"Prosperity Charm","繁荣魅力",text.ini,17,12,5297468
857,"Imprisoned Maria","被囚禁的玛丽亚",text.ini,17,12,5297576
858,"Photogenic Lilia","上镜Lilia",text.ini,17,12,5297596
859,"Gussied-Up Lilia","激动的莉莉娅",text.ini,17,12,5297616
860,"China-Dress Reah","中国服饰",text.ini,17,12,5297820
861,"Mascot: Caesaria","吉祥物：凯撒利亚",text.ini,17,12,5298792
862,"PtlMagicBarrier1","PtlMagicBarrier1",text.ini,17,12,5299376
863,"Whisper Earrings","Whisper耳环",text.ini,17,12,5301228
864,"Silver Harmonica","银口琴",text.ini,17,12,5301328
865,"Lilia's Medicine","Lilia的药",text.ini,17,12,5301440
866,"Flonne's Garment","Flonne服装",text.ini,17,12,5301704
867,"BackBufferHeight","BackBufferHeight",text.ini,17,12,5311880
868,"Fast-as-anything","快如一切",text.ini,17,12,5315600
869,"Familiar-looking","眼熟的",text.ini,17,12,5315776
870,"Fast and Furious","速度与激情",text.ini,17,12,5316044
871,"Pleasure-seeking","享乐",text.ini,17,12,5316740
872,"Break-everything","打破一切",text.ini,17,12,5317316
873,"Bowel Enthusiast","肠道爱好者",text.ini,17,12,5317712
874,"Mascot: Orihalcus","吉祥物：Orihalcus",text.ini,18,12,5295744
875,"Mascot: Xelbenoth","吉祥物：Xelbenoth",text.ini,18,12,5295912
876,"Mascot: Malochius","吉祥物：Malochius",text.ini,18,12,5296096
877,"Mascot: Rewillvan","吉祥物：Rewillvan",text.ini,18,12,5296248
878,"Mascot: Dark Fact","吉祥物：黑暗的事实",text.ini,18,12,5296640
879,"What will you do?","你会怎么做？",text.ini,18,12,5306840
880,"Sanctuary of Toal","托尔圣所",text.ini,18,12,5310536
881,"Shrine, Underpass","神社，地下通道",text.ini,18,12,5310628
882,"Campanile of Lane","莱恩钟楼",text.ini,18,12,5310648
883,"Shrine, West Wing","西翼神社",text.ini,18,12,5310808
884,"Shrine, East Wing","东翼神社",text.ini,18,12,5310864
885,"Elder's Residence","长老的居所",text.ini,18,12,5310928
886,"Runaways' Hideout","逃亡者的藏身之处",text.ini,18,12,5311416
887,"Goddesses' Palace","女神宫",text.ini,18,12,5311460
888,"Reincarnated Pony","重生的小马",text.ini,18,12,5317140
889,"Desecrate-o-Matic","亵渎马蒂奇",text.ini,18,12,5318108
890,"Wall Transparency","墙透明度",text.ini,18,12,5329996
891,"Mascot: Preliguard","吉祥物：吉祥卫士",text.ini,19,12,5295860
892,"Mascot: Luck Charm","吉祥物：幸运符",text.ini,19,12,5296400
893,"Mascot: Maid Lilia","吉祥物：女仆莉莉娅",text.ini,19,12,5296744
894,"Mascot: Chun-Lilia","吉祥物：春莉",text.ini,19,12,5296788
895,"Mascot: Masontorch","吉祥物：Masontorch",text.ini,19,12,5297924
896,"Mascot: Flair Rall","吉祥物：Flair Rall",text.ini,19,12,5298100
897,"Mascot: Luta Gemma","吉祥物：Luta Gemma",text.ini,19,12,5298600
898,"Scroll of Guidance","引导卷轴",text.ini,19,12,5301372
899,"Subterranean Canal","地下运河",text.ini,19,12,5310596
900,"Core of Ancient Ys","古代Ys的核心",text.ini,19,12,5310692
901,"Ruins of Moondoria","Moondoria遗址",text.ini,19,12,5311044
902,"Lord Gaytkeepah VI","盖特基帕六世",text.ini,19,12,5315156
903,"Gaytkeepah V, P.I.","盖特基帕五世，私家侦探",text.ini,19,12,5315176
904,"Mascot: Study Charm","吉祥物：学习魅力",text.ini,20,12,5296468
905,"Mascot: Tailed Tarf","吉祥物：Tailed Tarf",text.ini,20,12,5296808
906,"Mascot: Leonor Rall","吉祥物：Leonor Rall",text.ini,20,12,5298080
907,"Chelnie's Hair Band","Chelnie's Hair Band",text.ini,20,12,5301668
908,"Zalem's Battle Best","Zalem的最佳战斗",text.ini,20,12,5309436
909,"Moat of Burnedbless","烧毁的护城河",text.ini,20,12,5310556
910,"Ice Ridge of Noltia","诺尔蒂亚冰岭",text.ini,20,12,5310576
911,"Schadenfreude-prone","幸灾乐祸的",text.ini,20,12,5316760
912,"Otium cum Dignitate","尊贵乳香",text.ini,20,12,5317120
913,"Kinda Sorta Visible","Kinda Sorta Visible",text.ini,20,12,5318212
914,"Keep the Doctor Away","让医生远离",text.ini,21,12,5196908
915,"Mascot: Dyphthelloid","吉祥物：Dyphthelloid",text.ini,21,12,5296180
916,"Mascot: In Situ Tarf","吉祥物：原位塔夫",text.ini,21,12,5296204
917,"Mascot: Safety Charm","吉祥物：平安符",text.ini,21,12,5296376
918,"Mascot: Health Charm","吉祥物：健康魅力",text.ini,21,12,5296444
919,"Mascot: Nurse Sarina","吉祥物：护士Sarina",text.ini,21,12,5298216
920,"Anti-Illusion Mirror","防错觉镜",text.ini,21,12,5301348
921,"Rall Family Wellness","Rall家庭健康",text.ini,21,12,5309404
922,"Gaytkeepah III, Esq.","盖特基帕三世先生",text.ini,21,12,5315132
923,"Squallish Snow Cloud","第一千一百一十一章恶心的雪云",text.ini,21,12,5316940
924,"Song's-about-me Vain","关于我的歌",text.ini,21,12,5317552
925,"Mascot: Success Charm","吉祥物：成功魅力",text.ini,22,12,5296420
926,"Mascot: I Heart Zalem","吉祥物：我心扎勒姆",text.ini,22,12,5296828
927,"Mascot: Swooned Feena","吉祥物：Swooned Feena",text.ini,22,12,5296924
928,"Mascot: Elder Cornell","吉祥物：康奈尔长老",text.ini,22,12,5298056
929,"Shrine, Mesa's Sector","梅萨区（Mesa's Sector）",text.ini,22,12,5310784
930,"Shrine, Fact's Sector","Shrine，Fact's Sector",text.ini,22,12,5310828
931,"Gaytkeepah Numba Nine","Gaytkeepah Numba九",text.ini,22,12,5315236
932,"Oh-the-pain-of-it-all","哦，这一切的痛苦",text.ini,22,12,5317096
933,"Mt. Precious Mud-made","山珍贵的泥制",text.ini,22,12,5317784
934,"Mascot: Tasty Rodentia","吉祥物：美味啮齿动物",text.ini,23,12,5296900
935,"Mascot: Priestess Reah","吉祥物：祭司Reah",text.ini,23,12,5296972
936,"Shrine, Hadal's Sector","哈达勒区神殿",text.ini,23,12,5310668
937,"Shrine, Tovah's Sector","地点：Tovah's Sector",text.ini,23,12,5310736
938,"Shrine, Gemma's Sector","杰玛区（Gemma's Sector）",text.ini,23,12,5310760
939,"Shrine, Palace Grounds","神社，宫殿场地",text.ini,23,12,5311392
940,"Dr. Gaytkeepah IV, DDS","Gaytkeepah IV博士，DDS",text.ini,23,12,5315108
941,"Secret Goddess Admirer","神秘的女神崇拜者",text.ini,23,12,5317188
